,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
113,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-8809563912029952933,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-233169845921493219,-6046843993302256576
114,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,5337953563081339692,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,288288330125281546,-7567863370427704837
115,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,6937842629259603389,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,-5635886873351811713,-841237512411373693
116,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-1282620480391938686,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-821336261226237061,-5627465222067390417
117,0,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-3526507353720029897,5603178155900385728,1864581853189975715,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8524233569435489404,-3203218385020632329
118,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,2244147186356609574,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3408875436678203234,-3203218385020632329
119,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-1307694923864985088,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1229941583319596620,3230402284803732595
120,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-6375115137222541064,3925414264986002895,5701559125219415522,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4764064825976961447,7119642937421895456
121,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100081,48,8758077645118741383,3160657836048512948,-5298541064644175065,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6858077876161810564,-4804520984855096364
122,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,7783107395674450909,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8195137510359761180,-6351624509581666973
123,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,7138197528254391341,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5179594366437544580,-1979458889321720770
124,1,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-8818115188288368837,478928268242111831,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-1253221097467899893,8368628696511488770,-6105785906840430799
125,0,14102100,1005,0,1,0,16920,320,50,1899,0,431,100081,117,-7935232445617556386,-8391469780661372980,-6321313078051792942,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1210490229603718535,-7594414361811779681
126,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-3152478287251855877,8629950133425947508,111604357524640377,-2414393451864678829,-3653868853766934444,-6327619399419000028,7598674530867915909,-8695385035242368392,7154707426650863023,6140072870404228886
127,0,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,-7906662628474120777,6659051811187526374,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-5857187032083380808,5687619281120302600,-2341612023966742688
128,0,14102100,1005,1,1,0,15702,320,50,1722,0,35,-1,79,4057343773936741710,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1878768680359318818,739500230925291148
129,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-4210209533343079408,8742238403865268277,-8684520798452299868,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-110143657465521661,282281965402865420
130,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2066859573189081047,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5107401252295696666,-4118515310004069049
131,0,14102100,1005,0,1,0,17661,320,50,1996,1,41,100057,71,8167318030884078565,8629950133425947508,111604357524640377,-2414393451864678829,4599833169004571240,8511753678100510838,-3690605714457023166,-3518045965299665547,8544506430494945289,-4875967691818394084
132,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,3220482834223336105,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4539385721993070127,7119642937421895456
133,0,14102100,1005,1,1,0,20366,320,50,2333,0,39,-1,157,2742575424279554409,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6136893498572697480,7119642937421895456
134,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,6654201051511955161,2580369917981604860,2139018637717015961,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2880012919102568764,7726507011666038025
135,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3295174092354275309,3935141277128115159,8821934149878453638,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2925273319230277596,6586561360121074501
136,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-642394045770323164,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5130551526562175279,-3203218385020632329
137,0,14102100,1005,0,1,0,9438,320,50,898,3,427,100003,61,4958645734161603410,3330689580562009635,3144108174942064527,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5418150530911901352,-7868062967416832894
138,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-8723687829104342504,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2805330581146158772,-6351624509581666973
139,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7286133381028508491,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1387964703664522378,-2975747325372730674
140,0,14102100,1005,1,1,0,17264,320,50,1872,3,39,-1,23,8413422795672203488,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1845000446854836309,-6552804518612983854
141,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,6747870304394220056,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4831628697735468254,-6351624509581666973
142,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-3788546629545263338,478928268242111831,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,3462637884163129410,1520582094085376586,-6105785906840430799
143,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,873014920342152824,8629950133425947508,111604357524640377,-2414393451864678829,6391360779523085295,8511753678100510838,4844916605846005300,262072131560404426,-72829621680546329,2520567297449712130
144,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-1466927669597699821,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7228416389956265326,2694549753756259539
145,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-3903424864348137827,-7548973872102065955,-848885114722399110,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-216025793718257613,-3324536518212285786
146,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4052655471426539598,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8740306661634143232,-3203218385020632329
147,0,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-4793670137351772307,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-428829467480840594,7510558708812410848
148,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100130,157,915096983865595025,4007343907528472681,-7824170111912996407,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4093713702648505211,5878430276307083028
149,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3556088189322720457,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1097346370018311336,-4118515310004069049
150,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,100084,79,2979032597428449123,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2997886720882248630,1940975995452057797
151,0,14102100,1005,0,1,0,17875,320,50,2036,3,47,-1,156,1587752154080938933,8629950133425947508,111604357524640377,-2414393451864678829,8741289240006212977,-6327619399419000028,4844916605846005300,-3518045965299665547,5473604332750245564,-6152820222596947464
152,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,8625142080922526895,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4800403584623790111,8597697701124467158
153,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-1764570945669863786,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4668406071257189305,6140072870404228886
154,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-5485007291819396178,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4215356037397907580,8892387140091486491
155,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-3013236173610466221,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4945264406580459421,4192271862632820442
156,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,703290558083572711,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6759960925784349074,2300328987730372231
157,0,14102100,1005,0,1,0,19016,300,250,2162,2,39,-1,33,8837423016436172228,-6006500867716285822,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2805883663065876313,-3203218385020632329
158,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,1989270860860534394,-441530144992669657,-8090246638762078290,3507873550302098068,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8541074519673908222,-6599036176226731840
159,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,100076,157,-4632827975582220983,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4483593433153756489,3327779781304026844
160,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,2153130295770266577,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,5028270740818478972,9048541905090938806,8428001498352507753
161,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-4763626260854196313,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3440453942712709586,-9068659649458215538
162,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7874728196842705260,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,-2352151945651190088,5978382612376771661
163,1,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,5700161846646385141,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5251291363697267454,-3203218385020632329
164,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4534775041011933828,-6018139839412859955,2631372269736687395,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7452599178249646139,-7640128113763281063
165,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,7421475692775348101,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-3518045965299665547,-568315971034558054,-7800998336932624101
166,1,14102100,1002,0,0,0,6616,320,50,576,2,35,100131,32,-8694063652320415259,573257761259944221,-7218646158265484734,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,3666389302914852174,-2797369429960452065,-5446365930122865012
167,0,14102100,1002,0,0,0,20170,300,50,2312,0,167,-1,16,-1232201582874705178,6158100002578908286,6064046560712366240,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,4544018412243840476,-3551258087671056324,4457668758933578532
168,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-1017305962703634586,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4798740388514955551,-6706287370474765347
169,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,6109575083700436103,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1200803283173779574,-6706287370474765347
170,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100083,33,6313234003535405168,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3349699725806543484,7510558708812410848
171,0,14102100,1005,1,1,0,21612,320,50,2481,3,297,100111,61,-6825856694643100696,-7882589242697907900,2830183906728829591,3507873550302098068,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1261851332305684275,4757605078724382237
